observer,photogroup,photonum,temp,Pressure(inHg),date,month,time,TOD,season,group,count
AO,100,8005,34,26.16,4-Jan-17,Jan,1:45pm,midday,wet,bull,2
AO,100,8012,33,26.1,4-Jan-17,Jan,3:30pm,midday,wet,solitarybull,1
AO,100,8015,29,26.12,4-Jan-17,Jan,4:15pm,afternoon,wet,solitarybull,1
AO,100,8017,24,26.12,4-Jan-17,Jan,4:45pm,afternoon,wet,solitarybull,1
AO,100,8053,30,26.12,5-Jan-17,Jan,2:45pm,midday,wet,solitarybull,1
AO,100,8063,31,26.09,5-Jan-17,Jan,5:15pm,afternoon,wet,bull,2
AO,100,8074,31,26.3,6-Jan-17,Jan,9:00am,morning,wet,bull,2
AO,100,8075,31,26.3,6-Jan-17,Jan,9:15am,morning,wet,bull,2
AO,100,8076,31,26.3,6-Jan-17,Jan,9:30am,morning,wet,bull,2
AO,100,8077,30,26.3,6-Jan-17,Jan,9:45am,morning,wet,solitarybull,1
AO,100,8089,31,26.26,6-Jan-17,Jan,12:45pm,midday,wet,solitarybull,1
AO,100,8092,32,26.25,6-Jan-17,Jan,1:30pm,midday,wet,solitarybull,1
AO,100,8093,32,26.25,6-Jan-17,Jan,1:45pm,midday,wet,bull,2
AO,100,8094,32,26.24,6-Jan-17,Jan,2:00pm,midday,wet,solitarybull,1
AO,100,8095,32,26.24,6-Jan-17,Jan,2:15pm,midday,wet,solitarybull,1
AO,100,8096,32,26.23,6-Jan-17,Jan,2:30pm,midday,wet,solitarybull,1
AO,100,8102,33,26.21,6-Jan-17,Jan,4:00pm,afternoon,wet,solitarybull,1
AO,100,8103,34,26.21,6-Jan-17,Jan,4:15pm,afternoon,wet,bull,3
AO,100,8104,35,26.21,6-Jan-17,Jan,4:30pm,afternoon,wet,bull,3
AO,100,8119,29,26.35,7-Jan-17,Jan,9:15am,morning,wet,solitarybull,1
AO,100,8122,30,26.35,7-Jan-17,Jan,10:00am,morning,wet,bull,2
AO,100,8124,30,26.34,7-Jan-17,Jan,10:30am,morning,wet,solitarybull,1
AO,100,8132,32,26.3,7-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,8135,33,26.28,7-Jan-17,Jan,1:15pm,midday,wet,solitarybull,1
AO,100,8136,33,26.28,7-Jan-17,Jan,1:30pm,midday,wet,solitarybull,1
AO,100,8137,33,26.27,7-Jan-17,Jan,1:45pm,midday,wet,bull,1
AO,100,8139,34,26.26,7-Jan-17,Jan,2:15pm,midday,wet,bull,2
AO,100,8145,34,26.23,7-Jan-17,Jan,3:45pm,afternoon,wet,solitarybull,1
AO,100,8151,35,26.22,7-Jan-17,Jan,5:15pm,afternoon,wet,solitarybull,1
AO,100,8152,35,26.22,7-Jan-17,Jan,5:30pm,afternoon,wet,bull,2
AO,100,8168,29,26.26,8-Jan-17,Jan,10:30am,morning,wet,solitarybull,1
AO,100,8169,30,26.27,8-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,8170,30,26.26,8-Jan-17,Jan,11:00am,morning,wet,solitarybull,1
AO,100,8172,31,26.25,8-Jan-17,Jan,11:30am,morning,wet,solitarybull,1
AO,100,8181,38,26.2,8-Jan-17,Jan,1:45pm,midday,wet,bull,2
AO,100,8184,37,26.19,8-Jan-17,Jan,2:30pm,midday,wet,solitarybull,1
AO,100,8185,37,26.18,8-Jan-17,Jan,2:45pm,midday,wet,solitarybull,1
AO,100,8187,36,26.17,8-Jan-17,Jan,3:15pm,midday,wet,solitarybull,1
AO,100,8188,35,26.17,8-Jan-17,Jan,3:30pm,midday,wet,solitarybull,1
AO,100,8190,35,26.16,8-Jan-17,Jan,4:00pm,afternoon,wet,solitarybull,1
AO,100,8196,33,26.16,8-Jan-17,Jan,5:30pm,afternoon,wet,solitarybull,1
AO,100,8205,29,26.2,9-Jan-17,Jan,8:45am,morning,wet,solitarybull,1
AO,100,8209,33,26.2,9-Jan-17,Jan,9:45am,morning,wet,solitarybull,1
AO,100,8210,34,26.2,9-Jan-17,Jan,10:00am,morning,wet,solitarybull,1
AO,100,8212,33,26.19,9-Jan-17,Jan,10:30am,morning,wet,solitarybull,1
AO,100,8213,34,26.19,9-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,8214,34,26.19,9-Jan-17,Jan,11:00am,morning,wet,bull,2
AO,100,8216,36,26.18,9-Jan-17,Jan,11:30am,morning,wet,solitarybull,1
AO,100,8220,36,26.16,9-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,8221,36,26.15,9-Jan-17,Jan,12:45pm,midday,wet,solitarybull,1
AO,100,8222,37,26.15,9-Jan-17,Jan,1:00pm,midday,wet,bull,3
AO,100,8223,37,26.14,9-Jan-17,Jan,1:15pm,midday,wet,solitarybull,1
AO,100,8224,38,26.14,9-Jan-17,Jan,1:30pm,midday,wet,family,17
AO,100,8225,38,26.13,9-Jan-17,Jan,1:45pm,midday,wet,family,17
AO,100,8226,37,26.12,9-Jan-17,Jan,2:00pm,midday,wet,bull,2
AO,100,8227,37,26.12,9-Jan-17,Jan,2:15pm,midday,wet,solitarybull,1
AO,100,8231,38,26.1,9-Jan-17,Jan,3:15pm,midday,wet,solitarybull,1
AO,100,8232,38,26.09,9-Jan-17,Jan,3:30pm,midday,wet,solitarybull,1
AO,100,8233,37,26.09,9-Jan-17,Jan,3:45pm,afternoon,wet,solitarybull,1
AO,100,8234,37,26.09,9-Jan-17,Jan,4:00pm,afternoon,wet,solitarybull,1
AO,100,8235,37,26.08,9-Jan-17,Jan,4:15pm,afternoon,wet,solitarybull,1
AO,100,8236,38,26.08,9-Jan-17,Jan,4:30pm,afternoon,wet,bull,2
AO,100,8240,39,26.09,9-Jan-17,Jan,5:30pm,afternoon,wet,solitarybull,1
AO,100,8241,39,26.09,9-Jan-17,Jan,5:45pm,afternoon,wet,solitarybull,1
AO,100,8246,26,26.2,10-Jan-17,Jan,8:00am,morning,wet,solitarybull,1
AO,100,8254,31,26.2,10-Jan-17,Jan,10:00am,morning,wet,solitarybull,1
AO,100,8255,31,26.19,10-Jan-17,Jan,10:15am,morning,wet,solitarybull,1
AO,100,8256,31,26.19,10-Jan-17,Jan,10:30am,morning,wet,bull,3
AO,100,8257,31,26.19,10-Jan-17,Jan,10:45am,morning,wet,bull,3
AO,100,8258,32,26.18,10-Jan-17,Jan,11:00am,morning,wet,bull,2
AO,100,8259,32,26.17,10-Jan-17,Jan,11:15am,morning,wet,solitarybull,1
AO,100,8265,34,26.14,10-Jan-17,Jan,12:45pm,midday,wet,bull,3
AO,100,8266,34,26.13,10-Jan-17,Jan,1:00pm,midday,wet,bull,2
AO,100,8267,35,26.13,10-Jan-17,Jan,1:15pm,midday,wet,bull,3
AO,100,8268,35,26.12,10-Jan-17,Jan,1:30pm,midday,wet,bull,3
AO,100,8269,35,26.12,10-Jan-17,Jan,1:45pm,midday,wet,bull,3
AO,100,8270,35,26.11,10-Jan-17,Jan,2:00pm,midday,wet,bull,2
AO,100,8271,35,26.1,10-Jan-17,Jan,2:15pm,midday,wet,solitarybull,1
AO,100,8273,36,26.09,10-Jan-17,Jan,2:45pm,midday,wet,solitarybull,1
AO,100,8299,29,26.23,11-Jan-17,Jan,10:15am,morning,wet,solitarybull,1
AO,100,8300,29,26.22,11-Jan-17,Jan,10:30am,morning,wet,solitarybull,1
AO,100,8301,30,26.22,11-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,8305,33,26.21,11-Jan-17,Jan,11:45am,morning,wet,bull,2
AO,100,8306,34,26.21,11-Jan-17,Jan,12:00pm,midday,wet,solitarybull,1
AO,100,8307,34,26.2,11-Jan-17,Jan,12:15pm,midday,wet,bull,2
AO,100,8308,33,26.2,11-Jan-17,Jan,12:30pm,midday,wet,bull,2
AO,100,8309,33,26.19,11-Jan-17,Jan,12:45pm,midday,wet,bull,2
AO,100,8310,34,26.18,11-Jan-17,Jan,1:00pm,midday,wet,solitarybull,1
AO,100,8332,22,26.24,12-Jan-17,Jan,7:30am,morning,wet,bull,2
AO,100,8334,24,26.24,12-Jan-17,Jan,8:00am,morning,wet,solitarybull,1
AO,100,8335,27,26.24,12-Jan-17,Jan,8:15am,morning,wet,solitarybull,1
AO,100,8337,28,26.24,12-Jan-17,Jan,8:45am,morning,wet,solitarybull,1
AO,100,8338,28,26.24,12-Jan-17,Jan,9:00am,morning,wet,solitarybull,1
AO,100,8339,28,26.24,12-Jan-17,Jan,9:15am,morning,wet,solitarybull,1
AO,100,8340,29,26.24,12-Jan-17,Jan,9:30am,morning,wet,bull,2
AO,100,8342,30,26.24,12-Jan-17,Jan,10:00am,morning,wet,solitarybull,1
AO,100,8343,31,26.24,12-Jan-17,Jan,10:15am,morning,wet,bull,2
AO,100,8344,31,26.23,12-Jan-17,Jan,10:30am,morning,wet,bull,2
AO,100,8345,31,26.24,12-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,8346,32,26.23,12-Jan-17,Jan,11:00am,morning,wet,bull,4
AO,100,8347,32,26.23,12-Jan-17,Jan,11:15am,morning,wet,bull,5
AO,100,8348,32,26.22,12-Jan-17,Jan,11:30am,morning,wet,bull,5
AO,100,8349,33,26.22,12-Jan-17,Jan,11:45am,morning,wet,bull,3
AO,100,8352,33,26.19,12-Jan-17,Jan,12:30pm,midday,wet,bull,3
AO,100,8353,34,26.19,12-Jan-17,Jan,12:45pm,midday,wet,bull,4
AO,100,8354,33,26.19,12-Jan-17,Jan,1:00pm,midday,wet,mixed,32
AO,100,8355,34,26.18,12-Jan-17,Jan,1:15pm,midday,wet,mixed,33
AO,100,8356,34,26.17,12-Jan-17,Jan,1:30pm,midday,wet,solitarybull,1
AO,100,8357,33,26.17,12-Jan-17,Jan,1:45pm,midday,wet,solitarybull,1
AO,100,8360,33,26.14,12-Jan-17,Jan,2:30pm,midday,wet,solitarybull,1
AO,100,8368,33,26.12,12-Jan-17,Jan,4:30pm,afternoon,wet,family,19
AO,100,8369,33,26.13,12-Jan-17,Jan,4:45pm,afternoon,wet,family,5
AO,100,8370,33,26.13,12-Jan-17,Jan,5:00pm,afternoon,wet,solitarybull,1
AO,100,8383,26,26.26,13-Jan-17,Jan,9:15am,morning,wet,solitarybull,1
AO,100,8384,26,26.25,13-Jan-17,Jan,9:30am,morning,wet,solitarybull,1
AO,100,8385,27,26.25,13-Jan-17,Jan,9:45am,morning,wet,solitarybull,1
AO,100,8386,26,26.25,13-Jan-17,Jan,10:00am,morning,wet,solitarybull,1
AO,100,8387,26,26.25,13-Jan-17,Jan,10:15am,morning,wet,bull,2
AO,100,8388,26,26.25,13-Jan-17,Jan,10:30am,morning,wet,bull,2
AO,100,8389,25,26.25,13-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,8391,26,26.24,13-Jan-17,Jan,11:15am,morning,wet,bull,2
AO,100,8392,26,26.23,13-Jan-17,Jan,11:30am,morning,wet,bull,2
AO,100,8406,25,26.16,13-Jan-17,Jan,3:00pm,midday,wet,solitarybull,1
AO,100,8412,24,26.16,13-Jan-17,Jan,4:30pm,afternoon,wet,solitarybull,1
AO,100,8453,23,26.14,14-Jan-17,Jan,3:45pm,afternoon,wet,bull,3
AO,100,8454,23,26.15,14-Jan-17,Jan,4:00pm,afternoon,wet,bull,2
AO,100,8455,22,26.15,14-Jan-17,Jan,4:15pm,afternoon,wet,solitarybull,1
AO,100,8464,23,26.21,15-Jan-17,Jan,7:30am,morning,wet,solitarybull,1
AO,100,8512,32,26.23,16-Jan-17,Jan,8:30am,morning,wet,solitarybull,1
AO,100,8541,33,26.14,16-Jan-17,Jan,3:45pm,afternoon,wet,solitarybull,1
AO,100,8569,33,26.21,17-Jan-17,Jan,11:45am,morning,wet,solitarybull,1
AO,100,8570,34,26.21,17-Jan-17,Jan,12:00pm,midday,wet,solitarybull,1
AO,100,8572,27,26.2,17-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,8603,30,26.33,18-Jan-17,Jan,9:15am,morning,wet,solitarybull,1
AO,100,8623,29,26.24,18-Jan-17,Jan,2:15pm,midday,wet,solitarybull,1
AO,100,8648,30,26.34,19-Jan-17,Jan,9:30am,morning,wet,solitarybull,1
AO,100,8649,30,26.33,19-Jan-17,Jan,9:45am,morning,wet,solitarybull,1
AO,100,8650,29,26.33,19-Jan-17,Jan,10:00am,morning,wet,solitarybull,1
AO,100,8657,29,26.29,19-Jan-17,Jan,11:45pm,morning,wet,solitarybull,1
AO,100,8658,30,26.28,19-Jan-17,Jan,12:00pm,midday,wet,bull,2
AO,100,8659,35,26.28,19-Jan-17,Jan,12:15pm,midday,wet,solitarybull,1
AO,100,8693,34,26.3,20-Jan-17,Jan,9:45am,morning,wet,bull,2
AO,100,8697,34,26.27,20-Jan-17,Jan,10:45am,morning,wet,bull,2
AO,100,8699,35,26.27,20-Jan-17,Jan,11:15am,morning,wet,solitarybull,1
AO,100,8711,35,26.21,20-Jan-17,Jan,2:15pm,midday,wet,solitarybull,1
AO,100,8712,35,26.2,20-Jan-17,Jan,2:30pm,midday,wet,solitarybull,1
AO,100,8713,27,26.2,20-Jan-17,Jan,2:45pm,midday,wet,solitarybull,1
AO,100,8730,31,26.27,21-Jan-17,Jan,8:00am,morning,wet,bull,2
AO,100,8736,33,26.28,21-Jan-17,Jan,9:30am,morning,wet,bull,2
AO,100,8737,34,26.28,21-Jan-17,Jan,9:45am,morning,wet,bull,2
AO,100,8742,35,26.27,21-Jan-17,Jan,11:00am,morning,wet,solitarybull,1
AO,100,8743,34,26.26,21-Jan-17,Jan,11:15am,morning,wet,bull,2
AO,100,8744,35,26.26,21-Jan-17,Jan,11:30am,morning,wet,bull,2
AO,100,8753,35,26.21,21-Jan-17,Jan,1:45pm,midday,wet,solitarybull,1
AO,100,8754,35,26.2,21-Jan-17,Jan,2:00pm,midday,wet,solitarybull,1
AO,100,8755,35,26.19,21-Jan-17,Jan,2:15pm,midday,wet,solitarybull,1
AO,100,8756,31,26.19,21-Jan-17,Jan,2:30pm,midday,wet,solitarybull,1
AO,100,8777,31,26.3,22-Jan-17,Jan,8:45am,morning,wet,solitarybull,1
AO,100,8779,31,26.31,22-Jan-17,Jan,9:15am,morning,wet,bull,2
AO,100,8780,31,26.31,22-Jan-17,Jan,9:30am,morning,wet,bull,3
AO,100,8784,31,26.3,22-Jan-17,Jan,10:30am,morning,wet,solitarybull,1
AO,100,8785,31,26.29,22-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,8787,31,26.28,22-Jan-17,Jan,11:15am,morning,wet,solitarybull,1
AO,100,8788,31,26.28,22-Jan-17,Jan,11:30am,morning,wet,bull,2
AO,100,8789,31,26.28,22-Jan-17,Jan,11:45am,morning,wet,bull,3
AO,100,8790,32,26.28,22-Jan-17,Jan,12:00pm,midday,wet,bull,3
AO,100,8791,33,26.26,22-Jan-17,Jan,12:15pm,midday,wet,solitarybull,1
AO,100,8804,24,26.18,22-Jan-17,Jan,3:30pm,midday,wet,solitarybull,1
AO,100,8813,26,26.23,22-Jan-17,Jan,5:45pm,afternoon,wet,bull,3
AO,100,8818,29,26.29,23-Jan-17,Jan,8:00am,morning,wet,solitarybull,1
AO,100,8871,29,26.3,24-Jan-17,Jan,10:15am,morning,wet,solitarybull,1
AO,100,8872,29,26.3,24-Jan-17,Jan,10:30am,morning,wet,solitarybull,1
AO,100,8876,30,26.28,24-Jan-17,Jan,11:30am,morning,wet,solitarybull,1
AO,100,8878,30,26.27,24-Jan-17,Jan,12:00pm,midday,wet,solitarybull,1
AO,100,8879,29,26.26,24-Jan-17,Jan,12:15pm,midday,wet,solitarybull,1
AO,100,8900,28,26.19,24-Jan-17,Jan,5:30pm,afternoon,wet,solitarybull,1
AO,100,8901,28,26.2,24-Jan-17,Jan,5:45pm,afternoon,wet,solitarybull,1
AO,100,8916,33,26.32,25-Jan-17,Jan,10:30am,morning,wet,bull,2
AO,100,8958,32,26.34,26-Jan-17,Jan,10:00am,morning,wet,solitarybull,1
AO,100,8972,33,26.28,26-Jan-17,Jan,1:30pm,midday,wet,family,23
AO,100,8978,33,26.24,26-Jan-17,Jan,3:00pm,midday,wet,bull,2
AO,100,8979,33,26.24,26-Jan-17,Jan,3:15pm,midday,wet,mixed,8
AO,100,8980,28,26.23,26-Jan-17,Jan,3:30pm,midday,wet,family,16
AO,100,8988,28,26.23,26-Jan-17,Jan,5:30pm,afternoon,wet,family,10
AO,100,9009,33,26.28,27-Jan-17,Jan,11:45am,morning,wet,bull,2
AO,100,9011,33,26.26,27-Jan-17,Jan,12:15pm,midday,wet,solitarybull,1
AO,100,9012,34,26.26,27-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,9016,34,26.23,27-Jan-17,Jan,1:30pm,midday,wet,solitarybull,1
AO,100,9017,35,26.22,27-Jan-17,Jan,1:45pm,midday,wet,solitarybull,1
AO,100,9018,34,26.2,27-Jan-17,Jan,2:00pm,midday,wet,solitarybull,1
AO,100,9019,34,26.2,27-Jan-17,Jan,2:15pm,midday,wet,solitarybull,1
AO,100,9045,29,26.3,28-Jan-17,Jan,9:45am,morning,wet,solitarybull,1
AO,100,9056,31,26.26,28-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,9063,34,26.21,28-Jan-17,Jan,2:15pm,midday,wet,bull,3
AO,100,9064,34,26.2,28-Jan-17,Jan,2:30pm,midday,wet,bull,3
AO,100,9065,35,26.21,28-Jan-17,Jan,2:45pm,midday,wet,bull,3
AO,100,9066,35,26.21,28-Jan-17,Jan,3:00pm,midday,wet,bull,2
AO,100,9067,35,26.21,28-Jan-17,Jan,3:15pm,midday,wet,solitarybull,1
AO,100,9073,25,26.21,28-Jan-17,Jan,4:45pm,afternoon,wet,family,11
AO,100,9074,24,26.22,28-Jan-17,Jan,5:00pm,afternoon,wet,mixed,12
AO,100,9076,23,26.23,28-Jan-17,Jan,5:30pm,afternoon,wet,mixed,18
AO,100,9077,23,26.23,28-Jan-17,Jan,5:45pm,afternoon,wet,solitarybull,1
AO,100,9091,26,26.33,29-Jan-17,Jan,10:15am,morning,wet,solitarybull,1
AO,100,9092,26,26.34,29-Jan-17,Jan,10:30am,morning,wet,solitarybull,1
AO,100,9093,27,26.34,29-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,9100,32,26.33,29-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,9101,32,26.33,29-Jan-17,Jan,12:45pm,midday,wet,solitarybull,1
AO,100,9102,31,26.32,29-Jan-17,Jan,1:00pm,midday,wet,solitarybull,1
AO,100,9118,30,26.28,29-Jan-17,Jan,5:00pm,afternoon,wet,family,12
AO,100,9119,30,26.29,29-Jan-17,Jan,5:15pm,afternoon,wet,family,14
AO,100,9131,32,26.35,30-Jan-17,Jan,9:15am,morning,wet,solitarybull,1
AO,100,9143,32,26.32,30-Jan-17,Jan,12:15pm,midday,wet,solitarybull,1
AO,100,9144,32,26.31,30-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,9146,33,26.3,30-Jan-17,Jan,1:00pm,midday,wet,solitarybull,1
AO,100,9148,33,26.29,30-Jan-17,Jan,1:30pm,midday,wet,solitarybull,1
AO,100,9181,34,26.3,31-Jan-17,Jan,10:45am,morning,wet,solitarybull,1
AO,100,9188,35,26.27,31-Jan-17,Jan,12:30pm,midday,wet,solitarybull,1
AO,100,9189,36,26.26,31-Jan-17,Jan,12:45pm,midday,wet,bull,3
AO,100,9197,37,26.2,31-Jan-17,Jan,2:45pm,midday,wet,bull,2
AO,100,9200,36,26.18,31-Jan-17,Jan,3:30pm,midday,wet,solitarybull,1
KZ,100,9222,31,26.26,1-Feb-17,Feb,10:00am,morning,wet,solitarybull,1
KZ,100,9224,31,26.26,1-Feb-17,Feb,10:39am,morning,wet,solitarybull,1
KZ,100,9244,31,26.18,1-Feb-17,Feb,3:30pm,midday,wet,solitarybull,1
KZ,100,9245,31,26.18,1-Feb-17,Feb,3:45pm,afternoon,wet,solitarybull,1
KZ,100,9246,31,26.17,1-Feb-17,Feb,4:00pm,afternoon,wet,solitarybull,1
KZ,100,9270,29,26.24,2-Feb-17,Feb,11:00am,morning,wet,solitarybull,1
KZ,100,9369,29,26.2,4-Feb-17,Feb,1:45pm,midday,wet,solitarybull,1
KZ,100,9370,29,26.2,4-Feb-17,Feb,2:00pm,midday,wet,solitarybull,1
KZ,100,9375,31,26.18,4-Feb-17,Feb,3:15pm,midday,wet,solitarybull,1
KZ,100,9376,31,26.17,4-Feb-17,Feb,3:30pm,midday,wet,solitarybull,1
KZ,100,9377,31,26.17,4-Feb-17,Feb,3:45pm,afternoon,wet,solitarybull,1
KZ,100,9412,30,26.22,5-Feb-17,Feb,1:30pm,midday,wet,solitarybull,1
KZ,100,9413,30,26.22,5-Feb-17,Feb,1:45pm,midday,wet,solitarybull,1
KZ,100,9423,32,26.16,5-Feb-17,Feb,4:15pm,afternoon,wet,solitarybull,1
KZ,100,9425,32,26.16,5-Feb-17,Feb,4:45pm,afternoon,wet,solitarybull,1
KZ,100,9426,33,26.17,5-Feb-17,Feb,5:00pm,afternoon,wet,bull,2
KZ,100,9450,32,26.26,6-Feb-17,Feb,12:00pm,midday,wet,bull,2
KZ,101,198,29,26.27,23-Feb-17,Feb,11:45am,morning,wet,solitarybull,1
KZ,101,1995,29,26.47,5-Apr-17,Apr,10:00am,morning,wet,solitarybull,1
KZ,101,1999,29,26.45,5-Apr-17,Apr,11:00am,morning,wet,solitarybull,1
KZ,101,2018,32,26.34,5-Apr-17,Apr,3:45pm,afternoon,wet,bull,2
KZ,101,2019,32,26.34,5-Apr-17,Apr,4:00pm,afternoon,wet,bull,2
KZ,101,2020,31,26.33,5-Apr-17,Apr,4:15pm,afternoon,wet,mixed,33
KZ,101,2021,31,26.34,5-Apr-17,Apr,4:30pm,afternoon,wet,mixed,11
KZ,101,2022,31,26.34,5-Apr-17,Apr,4:45pm,afternoon,wet,bull,2
KZ,101,2023,31,26.34,5-Apr-17,Apr,5:00pm,afternoon,wet,mixed,19
KZ,101,2024,31,26.34,5-Apr-17,Apr,5:15pm,afternoon,wet,bull,2
KZ,101,2030,21,26.41,5-Apr-17,Apr,7:45am,morning,wet,solitarybull,1
KZ,101,2103,30,26.25,7-Apr-17,Apr,3:00pm,midday,wet,solitarybull,1
KZ,101,2139,30,26.37,8-Apr-17,Apr,1:00pm,midday,wet,solitarybull,1
KZ,101,2190,32,26.3,9-Apr-17,Apr,2:45pm,midday,wet,solitarybull,1
KZ,101,2191,31,26.31,9-Apr-17,Apr,3:00pm,midday,wet,solitarybull,1
KZ,101,2193,31,26.31,9-Apr-17,Apr,3:30pm,midday,wet,solitarybull,1
KZ,101,2216,30,26.38,10-Apr-17,Apr,10:15am,morning,wet,solitarybull,1
KZ,101,2325,20,26.24,12-Apr-17,Apr,3:30pm,midday,wet,solitarybull,1
KZ,101,2351,28,26.34,13-Apr-17,Apr,11:00am,morning,wet,bull,2
KZ,101,2369,31,26.25,13-Apr-17,Apr,3:30pm,midday,wet,solitarybull,1
KZ,101,2405,31,26.31,14-Apr-17,Apr,1:30pm,midday,wet,solitarybull,1
KZ,101,2417,30,26.29,14-Apr-17,Apr,4:30pm,afternoon,wet,solitarybull,1
KZ,101,2487,29,26.36,16-Apr-17,Apr,12:00pm,midday,wet,bull,2
KZ,101,2489,30,26.35,16-Apr-17,Apr,12:30pm,midday,wet,solitarybull,1
KZ,101,2490,31,26.34,16-Apr-17,Apr,12:45pm,midday,wet,solitarybull,1
KZ,101,2498,28,26.31,16-Apr-17,Apr,2:45pm,midday,wet,solitarybull,1
KZ,101,2499,28,26.31,16-Apr-17,Apr,3:00pm,midday,wet,family,13
KZ,101,2503,30,26.3,16-Apr-17,Apr,4:00pm,afternoon,wet,family,25
KZ,101,2504,30,26.31,16-Apr-17,Apr,4:15pm,afternoon,wet,family,10
KZ,101,2542,27,26.32,17-Apr-17,Apr,2:45pm,midday,wet,solitarybull,1
KZ,101,2543,27,26.32,17-Apr-17,Apr,3:00pm,midday,wet,solitarybull,1
KZ,101,2546,26,26.34,17-Apr-17,Apr,3:45pm,afternoon,wet,solitarybull,1
KZ,101,2683,28,26.3,20-Apr-17,Apr,5:00pm,afternoon,wet,solitarybull,1
KZ,101,2727,20,26.33,21-Apr-17,Apr,5:00pm,afternoon,wet,solitarybull,1
KZ,101,2728,20,26.33,21-Apr-17,Apr,5:15pm,afternoon,wet,solitarybull,1
KZ,101,2730,19,26.33,21-Apr-17,Apr,5:45pm,afternoon,wet,solitarybull,1
KZ,101,2808,25,26.34,23-Apr-17,Apr,3:15pm,midday,wet,bull,3
KZ,101,2809,25,26.34,23-Apr-17,Apr,3:30pm,midday,wet,bull,5
KZ,101,2810,25,26.34,23-Apr-17,Apr,3:45pm,afternoon,wet,bull,5
KZ,101,2811,25,26.34,23-Apr-17,Apr,4:00pm,afternoon,wet,bull,7
KZ,101,2812,24,26.34,23-Apr-17,Apr,4:15pm,afternoon,wet,bull,5
KZ,101,2814,24,26.34,23-Apr-17,Apr,4:45pm,afternoon,wet,solitarybull,1
KZ,101,2815,24,26.34,23-Apr-17,Apr,5:00pm,afternoon,wet,solitarybull,1
KZ,101,2849,25,26.36,24-Apr-17,Apr,2:30pm,midday,wet,solitarybull,1
KZ,101,2903,26,26.34,25-Apr-17,Apr,5:00pm,afternoon,wet,bull,2
KZ,101,2904,26,26.34,25-Apr-17,Apr,5:15pm,afternoon,wet,bull,2
KZ,101,2924,25,26.43,26-Apr-17,Apr,11:15am,morning,wet,bull,2
KZ,101,2925,25,26.42,26-Apr-17,Apr,11:30am,morning,wet,bull,2
KZ,101,2926,25,26.41,26-Apr-17,Apr,11:45am,morning,wet,bull,2
KZ,101,2927,26,26.4,26-Apr-17,Apr,12:00pm,midday,wet,solitarybull,1
KZ,101,2928,26,26.4,26-Apr-17,Apr,12:15pm,midday,wet,solitarybull,1
KZ,101,2929,27,26.39,26-Apr-17,Apr,12:30pm,midday,wet,bull,2
KZ,101,2939,28,26.35,26-Apr-17,Apr,3:00pm,midday,wet,solitarybull,1
KZ,101,2940,28,26.35,26-Apr-17,Apr,3:15pm,midday,wet,solitarybull,1
KZ,101,2948,28,26.36,26-Apr-17,Apr,5:15pm,afternoon,wet,solitarybull,1
KZ,101,2949,28,26.37,26-Apr-17,Apr,5:30pm,afternoon,wet,bull,2
KZ,101,2950,26,26.36,26-Apr-17,Apr,5:45pm,afternoon,wet,bull,2
KZ,101,3036,28,26.41,28-Apr-17,Apr,5:15pm,afternoon,wet,solitarybull,1
KZ,101,3037,27,26.41,28-Apr-17,Apr,5:30pm,afternoon,wet,solitarybull,1
KZ,101,3074,28,26.4,29-Apr-17,Apr,3:45pm,afternoon,wet,solitarybull,1
KZ,101,3078,28,26.42,29-Apr-17,Apr,4:45pm,afternoon,wet,solitarybull,1
KZ,101,3079,27,26.42,29-Apr-17,Apr,5:00pm,afternoon,wet,solitarybull,1
KZ,101,2080,27,26.42,29-Apr-17,Apr,5:15pm,afternoon,wet,solitarybull,1
KZ,101,3100,25,26.5,30-Apr-17,Apr,11:15am,morning,wet,solitarybull,1
KZ,101,3102,26,26.48,30-Apr-17,Apr,11:45am,morning,wet,solitarybull,1
KZ,101,3114,27,26.41,30-Apr-17,Apr,2:45pm,midday,wet,bull,2
KZ,101,3115,27,26.41,30-Apr-17,Apr,3:00pm,midday,wet,bull,2
KZ,101,3116,27,26.41,30-Apr-17,Apr,3:15pm,midday,wet,bull,3
KZ,101,3157,27,26.38,1-May-17,May,2:30pm,midday,dry,mixed,14
KZ,101,3158,28,26.38,1-May-17,May,2:45,midday,dry,mixed,24
KZ,101,3166,27,26.39,1-May-17,May,4:45pm,afternoon,dry,solitarybull,1
